Reg,St,Site Name                                                                ,,Site ID,EPA ID,Address,City,Zip,County,,,FF?,Latitude,Longitude,Final Date,,
_05_,MI,VELSICOL CHEMICAL CORP. (MICHIGAN),,_0502194_,MID000722439,500 N BANKSON STREET ,ST. LOUIS,48880,GRATIOT,,,N,_+43.410560_,_-084.618610_ ,09/08/83,,
_05_,MI,VERONA WELL FIELD,,_0503011_,MID980793806,TWP 10S RTE 07W SEC 32E 1/2 ,BATTLE CREEK,49017,CALHOUN,,,N,_+42.341660_,_-085.143330_ ,09/08/83,,
_05_,MI,WASH KING LAUNDRY,,_0502992_,MID980701247,NW1/4 SEC22 T17N R13W ,PLEASANT PLAINS TWP,49304,LAKE,,,N,_+43.853200_,_-085.853000_ ,09/08/83,,
_05_,MN,ARROWHEAD REFINERY CO.,,_0503894_,MND980823975,NW CORNER HWY 53 & UGSTAD ROAD ,HERMANTOWN,55810,ST. LOUIS,,,N,_+46.837700_,_-092.239800_ ,09/21/84,,
_05_,MN,BAYTOWN TOWNSHIP GROUND WATER PLUME,,_0505340_,MND982425209,35TH STREET  N ,BAYTOWN TOWNSHIP,55042,WASHINGTON,,,N,_+45.000000_,_-092.833330_ ,12/16/94,,
_05_,MN,BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT),,_0503688_,MND000686196,WEST CITY LIMITS ,BRAINERD/BAXTER,56401,CROW WING,,,N,_+46.353200_,_-094.228200_ ,09/08/83,,
_05_,MN,FMC CORP. (FRIDLEY PLANT),,_0503738_,MND006481543,4800 E RIVER RD ,FRIDLEY,55421,ANOKA,,,N,_+45.056500_,_-093.276200_ ,09/08/83,,
_05_,MN,FREEWAY SANITARY LANDFILL,,_0503760_,MND038384004,WEST 113TH STREET & I-HWY 35WEST ,BURNSVILLE,55337,DAKOTA,,,N,_+44.795000_,_-093.293330_ ,06/10/86,,
_05_,MN,FRIDLEY COMMONS PARK WELL FIELD,,_0506449_,MND985701309,"61ST AVENUE, NE & 7TH STREET, NE ",FRIDLEY,55432,ANOKA,,,N,_+45.080550_,_-093.255550_ ,01/19/99,,
_05_,MN,GENERAL MILLS/HENKEL CORP.,,_0503775_,MND051441731,2010 E HENNEPIN AVE ,MINNEAPOLIS,55414,HENNEPIN,,,N,_+44.990000_,_-093.222780_ ,09/21/84,,
_05_,MN,JOSLYN MANUFACTURING & SUPPLY CO.,,_0503767_,MND044799856,49TH & FRANCE AVE ,BROOKLYN CENTER,55422,HENNEPIN,,,N,_+45.045000_,_-093.333330_ ,09/21/84,,
_05_,MN,KOPPERS COKE,,_0503695_,MND000819359,1000 N HAMLINE AVENUE ,ST. PAUL,55104,RAMSEY,,,N,_+44.972210_,_-093.152780_ ,09/08/83,,
_05_,MN,KURT MANUFACTURING CO.,,_0503786_,MND059680165,5280 NORTHEAST MAIN STREET ,FRIDLEY,55421,ANOKA,,,N,_+45.064410_,_-093.268360_ ,06/10/86,,
_05_,MN,LEHILLIER/MANKATO,,_0503892_,MND980792469,W. SIBLEY PK & LEHILLIER/SOUTH BEND TWP ,LEHILLIER,56001,BLUE EARTH,,,N,_+44.153330_,_-094.038330_ ,09/08/83,,
_05_,MN,LONG PRAIRIE GROUND WATER CONTAMINATION,,_0503903_,MND980904072,LONG PRAIRIE CITY LIMITS ,LONG PRAIRIE,56347,TODD,,,N,_+45.978530_,_-094.856630_ ,06/10/86,,
_05_,MN,MACGILLIS & GIBBS CO./BELL LUMBER & POLE CO.,,_0503722_,MND006192694,440 5TH AVE NW ,NEW BRIGHTON,55112,RAMSEY,,,N,_+45.055000_,_-093.194730_ ,09/21/84,,
_05_,MN,NAVAL INDUSTRIAL RESERVE ORDNANCE PLANT,,_0504009_,MN3170022914,4800 E RIVER RD ,FRIDLEY,55421,ANOKA,,,Y,_+45.058830_,_-93.273660_ ,11/21/89,,
_05_,MN,NEW BRIGHTON/ARDEN HILLS/TCAAP (USARMY),,_0504010_,MN7213820908,JCT HWY 10 & MN HWY 96S ,NEW BRIGHTON,55112,RAMSEY,,,Y,_+45.079160_,_-093.197500_ ,09/08/83,,
_05_,MN,NUTTING TRUCK & CASTER CO.,,_0503705_,MND006154017,1201 WEST DIVISION STREET ,FARIBAULT,55021,RICE,,,N,_+44.289160_,_-093.286380_ ,09/21/84,,
_05_,MN,OAKDALE DUMP,,_0503840_,MND980609515,N HADLEY AVE & N GRANADA AVE ,OAKDALE,55128,WASHINGTON,,,N,_+45.000000_,_-092.966660_ ,09/08/83,,
_05_,MN,PERHAM ARSENIC SITE,,_0503842_,MND980609572,SOUTH CO RD 8 ,PERHAM,56573,OTTER TAIL,,,N,_+46.587780_,_-095.571660_ ,09/21/84,,
_05_,MN,REILLY TAR & CHEMICAL CORP. (ST. LOUIS PARK PLANT),,_0503858_,MND980609804,LOUISIANA & WALKER STREET ,ST. LOUIS PARK,55426,HENNEPIN,,,N,_+44.941660_,_-093.372210_ ,09/08/83,,
_05_,MN,RITARI POST & POLE,,_0503902_,MND980904064,RTE 1 ,SEBEKA,56477,WADENA,,,N,_+46.660800_,_-095.029800_ ,07/22/87,,
_05_,MN,SOUTH ANDOVER SITE,,_0503845_,MND980609614,2052 1/2 BUNKER LAKE RD ,ANDOVER,55303,ANOKA,,,N,_+45.217900_,_-093.318000_ ,09/08/83,,
_05_,MN,SOUTH MINNEAPOLIS RESIDENTIAL SOIL CONTAMINATION,,_0509136_,MNN000509136,27TH ST EAST & 17TH AV SOUTH B/W 31ST & 21ST ST E & HIAWATHA & 12TH,MINNEAPOLIS,55407,HENNEPIN,,,N,_+44.957778_,_-093.242500_ ,09/19/07,,
_05_,MN,ST. LOUIS RIVER SITE,,_0503761_,MND039045430,MORGAN PARK ,ST. LOUIS COUNTY,55808,ST. LOUIS,,,N,_+46.677780_,_-092.212210_ ,09/21/84,,
_05_,MN,ST. REGIS PAPER CO.,,_0503781_,MND057597940,2ND STREET SOUTH & CENTRAL AVENUE ,CASS LAKE,56633,CASS,,,N,_+47.375560_,_-094.605550_ ,09/21/84,,
_05_,MN,WAITE PARK WELLS,,_0503924_,MND981002249,253 N 5TH AVE ,WAITE PARK,56387,STEARNS,,,N,_+45.561660_,_-094.215000_ ,06/10/86,,
_05_,OH,ALLIED CHEMICAL & IRONTON COKE,,_0504336_,OHD043730217,3330 S 3RD ST ,IRONTON,45638,LAWRENCE,,,N,_+38.505700_,_-082.658000_ ,09/08/83,,
_05_,OH,BEHR DAYTON THERMAL SYSTEM VOC PLUME,,_0510164_,OHN000510164,1600 WEBSTER ST ,DAYTON,45404,MONTGOMERY,,,N,_+39.782669_,_-084.18226_ ,04/09/09,,
_05_,OH,BIG D CAMPGROUND,,_0504684_,OHD980611735,3678 CREEK RD ,KINGSVILLE,44048,ASHTABULA,,,N,_+41.904160_,_-080.652780_ ,09/08/83,,
_05_,OH,BUCKEYE RECLAMATION,,_0504544_,OHD980509657,STATE ROUTE 214 1MI SOUTH OF I-90 ,ST. CLAIRSVILLE,43950,BELMONT,,,N,_+40.047210_,_-080.841660_ ,09/08/83,,
_05_,OH,CHEM-DYNE,,_0504440_,OHD074727793,500 FORD BLVD ,HAMILTON,45011,BUTLER,,,N,_+39.407900_,_-084.552000_ ,09/08/83,,
_05_,OH,COPLEY SQUARE PLAZA,,_0507548_,OH0000563122,2777 COPLEY ROAD ,COPLEY,44321,SUMMIT,,,N,_+41.092830_,_-081.617470_ ,04/27/05,,
_05_,OH,E.H. SCHILLING LANDFILL,,_0504568_,OHD980509947,RTE 52 & PATRIC RD ,HAMILTON TOWNSHIP,45695,LAWRENCE,,,N,_+38.572500_,_-082.755550_ ,09/08/83,,
_05_,OH,EAST TROY CONTAMINATED AQUIFER,,_0507962_,OHSFN0507962,EAST TROY ALONG WEST BANK OF MIAMI RIVER ,TROY,45373,MIAMI,,,N,_+40.038102_,_-084.196238_ ,09/03/08,,
_05_,OH,FEED MATERIALS PRODUCTION CENTER (USDOE),,_0504934_,OH6890008976,2 MI W OF JUNCTION RT 128 & RT 126 ,FERNALD,45030,,,,Y,_+39.299450_,_-084.688330_ ,11/21/89,,
_05_,OH,FIELDS BROOK,,_0504723_,OHD980614572,WATER BED OF CREEK R3W T13N ,ASHTABULA,44004,ASHTABULA,,,N,_+41.891500_,_-080.775400_ ,09/08/83,,
_05_,OH,FULTZ LANDFILL,,_0504824_,OHD980794630,CO RD 52 ,JACKSON TOWNSHIP,43723,GUERNSEY,,,N,_+39.984710_,_-081.541660_ ,09/08/83,,
_05_,OH,INDUSTRIAL EXCESS LANDFILL,,_0504014_,OHD000377911,4MI S INTER 619 & CLEVELAND AVENUE ,UNIONTOWN,44685,STARK,,,N,_+40.968330_,_-081.404160_ ,06/10/86,,
_05_,OH,LAMMERS BARREL FACTORY,,_0504896_,OHD981537582,EAST PATTERSON & GRANGE HALL ,BEAVERCREEK,45385,GREENE,,,N,_+39.726944_,_-084.083889_ ,09/29/03,,
_05_,OH,LITTLE SCIOTO RIVER,,_0509950_,OHN000509950,HOLLAND ROAD AT LITTLE SCIOTO RIVER ,MARION COUNTY,43302,MARION,,,N,_+40.593035_,_-083.183698_ ,09/23/09,,
_05_,OH,MIAMI COUNTY INCINERATOR,,_0504688_,OHD980611800,2200 N COUNTY RD ,TROY,45337,MIAMI,,,N,_+40.074160_,_-084.224160_ ,09/21/84,,
_05_,OH,MILFORD CONTAMINATED AQUIFER,,_0507973_,OHSFN0507973,101 RACE STREET ,MILFORD,45150,CLERMONT,,,N,_+39.177667_,_-084.293778_ ,03/10/11,,
_05_,OH,MOUND PLANT (USDOE),,_0504935_,OH6890008984,MOUND RD ,MIAMISBURG,45342,MONTGOMERY,,,Y,_+39.626400_,_-084.286200_ ,11/21/89,,
_05_,OH,NEASE CHEMICAL,,_0504619_,OHD980610018,BENTON RD AKA ST RTE 14A ,SALEM,44460,MAHONING,,,N,_+40.916660_,_-080.891660_ ,09/08/83,,
_05_,OH,NEW CARLISLE LANDFILL,,_0509238_,OHN000509238,715 N. DAYTON-LAKEVIEW ROAD ,NEW CARLISLE,45344,CLARK,,,N,_+39.923333_,_-084.033612_ ,04/09/09,,
_05_,OH,NEW LYME LANDFILL,,_0504822_,OHD980794614,RTE 11 ON DODGEVILLE RD ,NEW LYME,44076,ASHTABULA,,,N,_+41.584710_,_-080.729160_ ,09/08/83,,
_05_,OH,NORTH SANITARY LANDFILL,,_0504693_,OHD980611875,200 VALLEYCREST DRIVE ,DAYTON,45404,MONTGOMERY,,,N,_+39.786110_,_-084.152500_ ,05/31/94,,
_05_,OH,OLD MILL,,_0504586_,OHD980510200,MILL RD & STATION ,ROCK CREEK,44084,ASHTABULA,,,N,_+41.660100_,_-080.845600_ ,09/08/83,,
_05_,OH,ORMET CORP.,,_0504223_,OHD004379970,ST RTE #7 ,HANNIBAL,43946,MONROE,,,N,_+39.705000_,_-080.841660_ ,07/22/87,,
_05_,OH,PETERS CARTRIDGE FACTORY,,_0507087_,OHD987051083,1415 GRANDIN ROAD ,KINGS MILLS,45039,WARREN,,,N,_+39.350690_,_-084.242220_ ,09/18/12,,
_05_,OH,POWELL ROAD LANDFILL,,_0504015_,OHD000382663,SO SIDE OF POWELL RD 1MI W 202 ,DAYTON,45424,MONTGOMERY,,,N,_+39.833330_,_-084.160000_ ,09/21/84,,
_05_,OH,"PRISTINE, INC.",,_0504445_,OHD076773712,410 CAVETT AVENUE ,READING,45215,HAMILTON,,,N,_+39.236110_,_-084.437230_ ,09/08/83,,
_05_,OH,REILLY TAR & CHEMICAL CORP. (DOVER PLANT),,_0504620_,OHD980610042,THIRD ST ,DOVER,44622,TUSCARAWAS,,,N,_+40.517500_,_-081.479000_ ,08/30/90,,
_05_,OH,"SANITARY LANDFILL CO. (INDUSTRIAL WASTE DISPOSAL CO., INC.)",,_0504496_,OHD093895787,1855 CARDINGTON ROAD ,DAYTON,45409,MONTGOMERY,,,N,_+39.716580_,_-084.201530_ ,06/10/86,,
_05_,OH,SKINNER LANDFILL,,_0504404_,OHD063963714,8750 CINCINNATI DAYTON HIGHWAY ,WEST CHESTER,45069,BUTLER,,,N,_+39.333330_,_-084.399710_ ,09/08/83,,
_05_,OH,SOUTH POINT PLANT,,_0504434_,OHD071650592,OLD RTE 52 1MILE SOUTH OF OHIO RIVER ,SOUTH POINT,45680,LAWRENCE,,,N,_+38.437500_,_-082.591660_ ,09/21/84,,
_05_,OH,SUMMIT NATIONAL,,_0504617_,OHD980609994,1240 ALLIANCE ROAD ,DEERFIELD TOWNSHIP,44411,PORTAGE,,,N,_+41.024000_,_-081.097100_ ,09/08/83,,
_05_,OH,"TRW, INC. (MINERVA PLANT)",,_0504128_,OHD004179339,3860 UNION AVE S ,MINERVA,44657,STARK,,,N,_+40.745000_,_-081.090000_ ,03/31/89,,
_05_,OH,"UNITED SCRAP LEAD CO., INC.",,_0504305_,OHD018392928,1425 S DIXIE HWY PO BOX 25 ,TROY,45373,MIAMI,,,N,_+40.008880_,_-084.198610_ ,09/21/84,,
_05_,OH,VAN DALE JUNKYARD,,_0504821_,OHD980794606,GOOSE RUN RD ,MARIETTA,45750,WASHINGTON,,,N,_+39.431950_,_-081.402500_ ,06/10/86,,
_05_,OH,WEST TROY CONTAMINATED AQUIFER,,_0508132_,OHN000508132,ADAMS STREET AND CR 25A ,TROY,45373,MIAMI,,,N,_+40.042200_,_-084.208300_ ,09/18/12,,
_05_,OH,WRIGHT-PATTERSON AIR FORCE BASE,,_0504939_,OH7571724312,ST RTE 444 ,DAYTON,45324,,,,Y,_+39.807100_,_-084.069700_ ,10/04/89,,
_05_,OH,ZANESVILLE WELL FIELD,,_0504820_,OHD980794598,2200 LINDEN ,ZANESVILLE,43701,MUSKINGUM,,,N,_+39.967780_,_-081.992230_ ,09/08/83,,
_05_,WI,ALGOMA MUNICIPAL LANDFILL,,_0505095_,WID980610380,SEC32 T25N R25E TOWN OF AHNAPEE ,ALGOMA,54201,KEWAUNEE,,,N,_+44.597000_,_-087.491200_ ,07/22/87,,
_05_,WI,AMCAST INDUSTRIAL CORPORATION,,_0510210_,WIN000510210,N39 W5789 HAMILTON ROAD ,CEDARBURG,53012,OZAUKEE,,,N,_+43.289444_,_-087.981944_ ,09/23/09,,
_05_,WI,ASHLAND/NORTHERN STATES POWER LAKEFRONT,,_0507952_,WISFN0507952,300 ST. CLAIRE ST. ,ASHLAND,54806,ASHLAND,,,N,_+46.595970_,_-090.883330_ ,09/05/02,,
_05_,WI,BETTER BRITE PLATING CO. CHROME AND ZINC SHOPS,,_0505257_,WIT560010118,519 LANDE ST ,DE PERE,54115,BROWN,,,N,_+44.438060_,_-088.075500_ ,08/30/90,,
_05_,WI,CITY DISPOSAL CORP. LANDFILL,,_0505117_,WID980610646,SAND HILL RD ,DUNN,53575,DANE,,,N,_+42.946380_,_-089.356930_ ,09/21/84,,
_05_,WI,DELAVAN MUNICIPAL WELL #4,,_0505165_,WID980820062,SOUTH WRIGHT STREET ,DELAVAN,53115,WALWORTH,,,N,_+42.631660_,_-088.623880_ ,09/21/84,,
_05_,WI,HAGEN FARM,,_0505071_,WID980610059,2318 COUNTY TRUNK HIGHWAY A ,STOUGHTON,53589,DANE,,,N,_+42.908900_,_-089.183200_ ,07/22/87,,
_05_,WI,HECHIMOVICH SANITARY LANDFILL,,_0505034_,WID052906088,EAST END OF RAASCH HILL ROAD ,WILLIAMSTOWN,53032,DODGE,,,N,_+43.459530_,_-088.554130_ ,03/31/89,,
_05_,WI,HUNTS DISPOSAL LANDFILL,,_0505068_,WID980511919,CO LINE RD & FOLEY RD ,CALEDONIA,53108,RACINE,,,N,_+42.835000_,_-087.880000_ ,07/22/87,,
_05_,WI,JANESVILLE ASH BEDS,,_0504945_,WID000712950,BLACKRIDGE RD ,JANESVILLE,53545,ROCK,,,N,_+42.703060_,_-089.027500_ ,09/21/84,,
_05_,WI,JANESVILLE OLD LANDFILL,,_0505136_,WID980614044,BLACKBRIDGE ROAD ,JANESVILLE,53545,ROCK,,,N,_+42.702780_,_-089.023610_ ,09/21/84,,
_05_,WI,KOHLER CO. LANDFILL,,_0504973_,WID006073225,44 HIGHLAND AVE ,KOHLER,53081,SHEBOYGAN,,,N,_+43.737500_,_-087.763880_ ,09/21/84,,
_05_,WI,LAUER I SANITARY LANDFILL,,_0505043_,WID058735994,W124 N8925 BOUNDARY RD ,MENOMONEE FALLS,53051,WAUKESHA,,,N,_+43.181380_,_-088.066660_ ,09/21/84,,
_05_,WI,"LEMBERGER LANDFILL, INC.",,_0505180_,WID980901243,ROUTE 1 HEMPTON LAKE ROAD ,WHITELAW,54247,MANITOWOC,,,N,_+44.173330_,_-087.841660_ ,06/10/86,,
_05_,WI,LEMBERGER TRANSPORT & RECYCLING,,_0505040_,WID056247208,RTE 1 2MI N OF WHITELAW ,FRANKLIN TOWNSHIP,54247,MANITOWOC,,,N,_+44.165500_,_-087.844800_ ,09/21/84,,
_05_,WI,MADISON METROPOLITAN SEWERAGE DISTRICT LAGOONS,,_0505057_,WID078934403,1610 MOORLAND RD ,BLOOMING GROVE,53713,DANE,,,N,_+43.034310_,_-089.346280_ ,02/21/90,,
_05_,WI,MASTER DISPOSAL SERVICE LANDFILL,,_0505166_,WID980820070,SW1/4 OF SW1/4 SEC5 T7N R20E ,BROOKFIELD,53005,WAUKESHA,,,N,_+43.092780_,_-088.163330_ ,09/21/84,,
_05_,WI,"MID-STATE DISPOSAL, INC. LANDFILL",,_0505170_,WID980823082,SW1/4 SEC4 T27N R4E ,CLEVELAND TOWNSHIP,53013,MARATHON,,,N,_+44.848330_,_-090.040000_ ,09/21/84,,
_05_,WI,"MOSS-AMERICAN CO., INC. (KERR-MCGEE OIL CO.)",,_0505024_,WID039052626,8716 N GRANVILLE ROAD ,MILWAUKEE,53244,MILWAUKEE,,,N,_+43.177200_,_-088.041700_ ,09/21/84,,
_05_,WI,MUSKEGO SANITARY LANDFILL,,_0504946_,WID000713180,HIGHWAY 24 & CROWBAR ROAD ,MUSKEGO,53150,WAUKESHA,,,N,_+42.892900_,_-088.182900_ ,09/21/84,,
_05_,WI,"N.W. MAUTHE CO., INC.",,_0505061_,WID083290981,725 SOUTH OUTAGAMIE STREET ,APPLETON,54914,OUTAGAMIE,,,N,_+44.255550_,_-088.430000_ ,03/31/89,,
_05_,WI,"NATIONAL PRESTO INDUSTRIES, INC.",,_0505009_,WID006196174,3925 N HASTINGS WAY ,EAU CLAIRE,54701,CHIPPEWA,,,N,_+44.860100_,_-091.452000_ ,06/10/86,,
_05_,WI,"OCONOMOWOC ELECTROPLATING CO., INC.",,_0504986_,WID006100275,W2573 OAK STREET ,ASHIPPIN,53003,DODGE,,,N,_+43.214100_,_-088.522100_ ,09/21/84,,
_05_,WI,ONALASKA MUNICIPAL LANDFILL,,_0505169_,WID980821656,SPORTMAN RD ,ONALASKA,54650,LA CROSSE,,,N,_+43.957300_,_-091.338200_ ,09/21/84,,
_05_,WI,PENTA WOOD PRODUCTS,,_0506898_,WID006176945,"8682 STATE RD 70, DANIELS TOWNSHIP ",DANIELS,54872,BURNETT,,,N,_+45.784500_,_-092.431200_ ,06/17/96,,
_05_,WI,REFUSE HIDEAWAY LANDFILL,,_0505114_,WID980610604,SW1/4 OF NW1/4 SEC8 T7N R8E ,MIDDLETON,53562,DANE,,,N,_+43.086110_,_-089.584720_ ,10/14/92,,
_05_,WI,RIPON CITY LANDFILL,,_0505078_,WID980610190,S OF COUNTY HWY FF ,FOND DU LAC COUNTY,54971,FOND DU LAC,,,N,_+43.866800_,_-088.870550_ ,05/31/94,,
_05_,WI,SAUK COUNTY LANDFILL,,_0505073_,WID980610141,LANDFILL ROAD 10 MILE WEST BARABOO ,EXCELSIOR,53959,SAUK,,,N,_+43.514500_,_-089.877500_ ,10/04/89,,
_05_,WI,SCHMALZ DUMP,,_0505168_,WID980820096,ROUTE 2 FIRE LANE 1 ,HARRISON,54911,CALUMET,,,N,_+44.210000_,_-088.396660_ ,09/21/84,,
_05_,WI,"SCRAP PROCESSING CO., INC.",,_0505029_,WID046536785,510 W ALLMAN ,MEDFORD,54451,TAYLOR,,,N,_+45.145600_,_-090.352900_ ,09/21/84,,
_05_,WI,SHEBOYGAN HARBOR & RIVER,,_0505188_,WID980996367,HARBOR ,SHEBOYGAN,53081,SHEBOYGAN,,,N,_+43.749440_,_-087.700750_ ,06/10/86,,
_05_,WI,SPICKLER LANDFILL,,_0505181_,WID980902969,ROUTE 2 (ECKES ROAD) ,SPENCER,54479,MARATHON,,,N,_+44.689680_,_-090.265610_ ,07/22/87,,
_05_,WI,STOUGHTON CITY LANDFILL,,_0505177_,WID980901219,AMUNDSON PKWY & SKOGDALEN DR ,STOUGHTON,53589,DANE,,,N,_+42.923880_,_-089.206380_ ,06/10/86,,
_05_,WI,TOMAH ARMORY,,_0505087_,WID980610299,1MI NE OF LAKE TOMAH ,TOMAH,54660,MONROE,,,N,_+43.992700_,_-090.500400_ ,07/22/87,,
_05_,WI,TOMAH MUNICIPAL SANITARY LANDFILL,,_0505088_,WID980610307,WEST 24TH AVENUE ,TOMAH,54660,MONROE,,,N,_+43.994400_,_-090.522000_ ,03/31/89,,
_05_,WI,"WASTE MANAGEMENT OF WISCONSIN, INC. (BROOKFIELD SANITARY LANDFILL)",,_0505179_,WID980901235,1365 N BROOKFIELD RD ,BROOKFIELD,53005,WAUKESHA,,,N,_+43.048160_,_-088.148110_ ,08/30/90,,
_05_,WI,WAUSAU GROUND WATER CONTAMINATION,,_0505186_,WID980993521,S24 & 25 T29N R7E ,WAUSAU,54401,MARATHON,,,N,_+44.977300_,_-089.629200_ ,06/10/86,,
_06_,AR,"ARKWOOD, INC.",,_0600124_,ARD084930148,S. OF CITY @ CRICKETT RR JUNC. ,OMAHA,72662,BOONE,,,N,_+36.445000_,_-093.196400_ ,03/31/89,,
_06_,AR,CEDAR CHEMICAL CORPORATION,,_0600295_,ARD990660649,49 PHILLIPS ROAD 311 (HIGHWAY 242 SOUTH) ,WEST HELENA,72342,PHILLIPS,,,N,_+34.5206_,_-090.6517_ ,09/18/12,,
_06_,AR,MACMILLAN RING FREE OIL ,,_0600064_,ARD008049207,MACMILLAN ROAD OFF ARKANSAS HIGHWAY 335 ,NORPHLET,71759,UNION,,,N,_+33.308360_,_-92.656880_ ,05/12/14,,
_06_,AR,MID-SOUTH WOOD PRODUCTS,,_0600136_,ARD092916188,HWY 71 SOUTH ,MENA,71953,POLK,,,N,_+34.569700_,_-094.256600_ ,09/08/83,,
_06_,AR,MIDLAND PRODUCTS,,_0600216_,ARD980745665,1/2 MI E ON HIGHWAY 10 ,OLA/BIRTA,72853,YELL,,,N,_+35.025000_,_-093.203880_ ,06/10/86,,
_06_,AR,MOUNTAIN PINE PRESSURE TREATING,,_0603651_,ARD049658628,HIGHWAY 28 ,PLAINVIEW,72857,YELL,,,N,_+34.984160_,_-093.302220_ ,07/22/99,,
_06_,AR,OUACHITA NEVADA WOOD TREATER,,_0604486_,ARD042755231,N OF HWY 368 APPROX. 1/4 MI N OF READER ,READER,71726,OUACHITA,,,N,_+33.759450_,_-093.104250_ ,05/11/00,,
_06_,AR,"POPILE, INC.",,_0603790_,ARD008052508,SOUTHFIELD RD. APPROX. 1/2 MI S OF CITY ,EL DORADO,71730,UNION,,,N,_+33.182500_,_-092.673330_ ,10/14/92,,
_06_,AR,"VERTAC, INC.",,_0600023_,ARD000023440,MARSHALL RD ,JACKSONVILLE,72076,PULASKI,,,N,_+34.878000_,_-092.131200_ ,09/08/83,,
_06_,LA,AGRICULTURE STREET LANDFILL,,_0600646_,LAD981056997,ABUNDANCE STREET ,NEW ORLEANS,70126,,,,N,_+29.988660_,_-090.040160_ ,12/16/94,,
_06_,LA,"AMERICAN CREOSOTE WORKS, INC. (WINNFIELD PLANT)",,_0600317_,LAD000239814,1006 FRONT STREET ,WINNFIELD,71483,,,,N,_+31.918610_,_-092.634720_ ,10/14/92,,
_06_,LA,BAYOU BONFOUCA,,_0600574_,LAD980745632,BAYOU BONFOUCA ,SLIDELL,70458,ST. TAMMANY,,,N,_+30.282210_,_-089.784160_ ,09/08/83,,
_06_,LA,COLONIAL CREOSOTE,,_0607134_,LAN000607134,HICKORY AVE ,BOGALUSA,70429,WASHINGTON,,,N,_+30.768056_,_-89.863889_ ,09/30/15,,
_06_,LA,"COMBUSTION, INC.",,_0600472_,LAD072606627,RT 1; NE OF DENHAM SPRINGS ,DENHAM SPRINGS,70726,,,,N,_+30.512900_,_-090.893900_ ,08/30/90,,
_06_,LA,DELTA SHIPYARD,,_0600444_,LAD058475419,200 DEAN COURT ,HOUMA,70363,TERREBONNE,,,N,_+29.565818_,_-90.705141_ ,09/22/14,,
_06_,LA,EVR-WOOD TREATING/EVANGELINE REFINING COMPANY,,_0605517_,LAN000605517,"HWY 97N,1 MILE EAST OF INTERSTATE HWY 10 ",JENNINGS,70546,ACADIA,,,N,_+30.248056_,_-092.617500_ ,09/18/12,,
_06_,LA,LOUISIANA ARMY AMMUNITION PLANT,,_0600770_,LA0213820533,HWY 80 E/PO BOX 30059 ,DOYLINE,71130,,,,Y,_+32.542200_,_-093.421000_ ,03/13/89,,
_06_,LA,MADISONVILLE CREOSOTE WORKS,,_0600653_,LAD981522998,"STATE HGWY 22, 2.5 MILES W OF CITY ",MADISONVILLE,70447,ST. TAMMANY,,,N,_+30.427220_,_-090.198610_ ,12/23/96,,
_06_,LA,MARION PRESSURE TREATING,,_0604491_,LAD008473142,STATE HIGHWAY 551 NEAR SH 33 JUNCTION ,MARION,71260,,,,N,_+32.908330_,_-092.252940_ ,02/04/00,,
_06_,LA,"PETRO-PROCESSORS OF LOUISIANA, INC.",,_0600442_,LAD057482713,BROOKLAWN DRIVE ,SCOTLANDVILLE,70807,,,,N,_+30.583330_,_-091.243330_ ,09/21/84,,
_06_,NM,AT&SF (ALBUQUERQUE),,_0600879_,NMD980622864,"3300 2ND STREET , SW ",ALBUQUERQUE,87102,BERNALILLO,,,N,_+35.033330_,_-106.655270_ ,12/16/94,,
_06_,NM,CHEVRON QUESTA MINE,,_0600806_,NMD002899094,NM HIGHWAY 38 RED RIVER CANYON ,QUESTA,87556,TAOS,,,N,_+36.698330_,_-105.505000_ ,09/16/11,,
_06_,NM,CIMARRON MINING CORP.,,_0600897_,NMD980749378,EAST OF HWY 380 ,CARRIZOZO,88301,LINCOLN,,,N,_+33.643460_,_-105.864700_ ,10/04/89,,
_06_,NM,EAGLE PICHER CAREFREE BATTERY,,_0600805_,NMD001829506,EXIT 152 I-25 ,SOCORRO,87801,SOCORRO,,,N,_+34.099722_,_-106.906389_ ,09/19/07,,
_06_,NM,FRUIT AVENUE PLUME,,_0604068_,NMD986668911,NEAR INTERSECTION OF EDITH AND GRAND AVE ,ALBUQUERQUE,87102,BERNALILLO,,,N,_+35.086440_,_-106.640610_ ,10/22/99,,
_06_,NM,GRANTS CHLORINATED SOLVENTS,,_0605144_,NM0007271768,JEFFERSON AND NORTH FIRST STREETS ,GRANTS,,CIBOLA,,,N,_+35.155770_,_-107.843880_ ,07/22/04,,
_06_,NM,GRIGGS & WALNUT GROUND WATER PLUME,,_0605116_,NM0002271286,153 NORTH COTTONWOOD ST. ,LAS CRUCES,88004,DONA ANA,,,N,_+32.315550_,_-106.760000_ ,06/14/01,,
_06_,NM,HOMESTAKE MINING CO.,,_0600816_,NMD007860935,HWY 53 ,MILAN,87020,CIBOLA,,,N,_+35.243330_,_-107.863300_ ,09/08/83,,
_06_,NM,JACKPILE-PAGUATE URANIUM MINE,,_0607033_,NMN000607033,"SR279 NEAR PAGUATE, LAGUNA PUEBLO ",LAGUNA PUEBLO,87040,CIBOLA,,,N,_+35.133612_,_-107.330557_ ,12/12/13,,
